draw,key,area,balanced_accuracy,accuracy,n_audit,stat,audit_estimate,full_estimate,unsafe_full,flag_audit,flag_ba
51,selection|microsoft/Phi-3.5-mini-instruct|a,selection,0.8384,0.9417,600,delta_pp:1,4.3914,1.8188,True,True,False
51,selection|Qwen/Qwen2.5-7B-Instruct|b,selection,0.8387,0.9733,600,delta_pp:1,0.1067,-0.5102,False,False,False
51,selection|allenai/OLMo-2-1124-7B-Instruct|b,selection,0.7651,0.9267,600,delta_pp:1,-1.8858,0.3366,False,True,True
51,selection|ibm-granite/granite-3.3-8b-instruct|b,selection,0.891,0.9483,600,delta_pp:1,5.3266,1.8088,True,True,False
51,selection|microsoft/Phi-3.5-mini-instruct|b,selection,0.8943,0.9233,600,delta_pp:1,4.3044,2.3681,True,True,False
51,selection|Qwen/Qwen2.5-7B-Instruct|c,selection,0.8042,0.97,600,delta_pp:1,0.4021,-0.384,False,False,False
51,selection|allenai/OLMo-2-1124-7B-Instruct|c,selection,0.7677,0.9317,600,delta_pp:1,1.6806,1.2233,True,True,True
51,selection|ibm-granite/granite-3.3-8b-instruct|c,selection,0.8825,0.9633,600,delta_pp:1,3.0775,1.1876,True,True,False
51,selection|microsoft/Phi-3.5-mini-instruct|c,selection,0.8423,0.8867,600,delta_pp:1,4.0573,3.7391,True,True,False
52,selection|Qwen/Qwen2.5-7B-Instruct|a,selection,0.9077,0.98,600,delta_pp:1,-0.1629,-0.401,False,False,False
52,selection|allenai/OLMo-2-1124-7B-Instruct|a,selection,0.8358,0.9367,600,delta_pp:1,-1.8087,-0.8898,False,True,False
52,selection|ibm-granite/granite-3.3-8b-instruct|a,selection,0.9325,0.965,600,delta_pp:1,3.3624,0.9105,False,True,False
52,selection|microsoft/Phi-3.5-mini-instruct|a,selection,0.872,0.9433,600,delta_pp:1,3.2996,1.8188,True,True,False
52,selection|Qwen/Qwen2.5-7B-Instruct|b,selection,0.9077,0.98,600,delta_pp:1,-0.8262,-0.5102,False,False,False
52,selection|allenai/OLMo-2-1124-7B-Instruct|b,selection,0.8323,0.93,600,delta_pp:1,-2.4558,0.3366,False,True,False
52,selection|ibm-granite/granite-3.3-8b-instruct|b,selection,0.8937,0.9533,600,delta_pp:1,3.2183,1.8088,True,True,False
52,selection|microsoft/Phi-3.5-mini-instruct|b,selection,0.877,0.9217,600,delta_pp:1,4.2676,2.3681,True,True,False
52,selection|Qwen/Qwen2.5-7B-Instruct|c,selection,0.8922,0.9817,600,delta_pp:1,-0.4191,-0.384,False,False,False
52,selection|allenai/OLMo-2-1124-7B-Instruct|c,selection,0.8221,0.9417,600,delta_pp:1,0.5576,1.2233,True,False,False
52,selection|ibm-granite/granite-3.3-8b-instruct|c,selection,0.886,0.97,600,delta_pp:1,1.9082,1.1876,True,True,False
52,selection|microsoft/Phi-3.5-mini-instruct|c,selection,0.8992,0.9017,600,delta_pp:1,4.843,3.7391,True,True,False
53,selection|Qwen/Qwen2.5-7B-Instruct|a,selection,0.7596,0.9633,600,delta_pp:1,-0.0396,-0.401,False,False,True
53,selection|allenai/OLMo-2-1124-7B-Instruct|a,selection,0.7667,0.9167,600,delta_pp:1,-3.9693,-0.8898,False,True,True
53,selection|ibm-granite/granite-3.3-8b-instruct|a,selection,0.9018,0.9633,600,delta_pp:1,-1.0133,0.9105,False,True,False
53,selection|microsoft/Phi-3.5-mini-instruct|a,selection,0.8184,0.925,600,delta_pp:1,1.4928,1.8188,True,True,False
53,selection|Qwen/Qwen2.5-7B-Instruct|b,selection,0.7772,0.9667,600,delta_pp:1,-0.7352,-0.5102,False,False,True
53,selection|allenai/OLMo-2-1124-7B-Instruct|b,selection,0.7842,0.92,600,delta_pp:1,-2.6954,0.3366,False,True,True
53,selection|ibm-granite/granite-3.3-8b-instruct|b,selection,0.8939,0.9483,600,delta_pp:1,-0.0178,1.8088,True,False,False
53,selection|microsoft/Phi-3.5-mini-instruct|b,selection,0.8605,0.915,600,delta_pp:1,2.7298,2.3681,True,True,False
53,selection|Qwen/Qwen2.5-7B-Instruct|c,selection,0.793,0.9667,600,delta_pp:1,-0.12,-0.384,False,False,True
53,selection|allenai/OLMo-2-1124-7B-Instruct|c,selection,0.7535,0.9217,600,delta_pp:1,-0.3004,1.2233,True,False,True
53,selection|ibm-granite/granite-3.3-8b-instruct|c,selection,0.786,0.9533,600,delta_pp:1,-0.0811,1.1876,True,False,True
53,selection|microsoft/Phi-3.5-mini-instruct|c,selection,0.8421,0.88,600,delta_pp:1,6.4063,3.7391,True,True,False
54,selection|Qwen/Qwen2.5-7B-Instruct|a,selection,0.8862,0.98,600,delta_pp:1,0.9521,-0.401,False,False,False
54,selection|allenai/OLMo-2-1124-7B-Instruct|a,selection,0.8026,0.9333,600,delta_pp:1,-2.119,-0.8898,False,True,False
54,selection|ibm-granite/granite-3.3-8b-instruct|a,selection,0.9243,0.9683,600,delta_pp:1,1.866,0.9105,False,True,False
54,selection|microsoft/Phi-3.5-mini-instruct|a,selection,0.9034,0.9567,600,delta_pp:1,1.5957,1.8188,True,True,False
54,selection|Qwen/Qwen2.5-7B-Instruct|b,selection,0.8862,0.98,600,delta_pp:1,0.9521,-0.5102,False,False,False
54,selection|allenai/OLMo-2-1124-7B-Instruct|b,selection,0.8026,0.9333,600,delta_pp:1,1.8607,0.3366,False,True,False
54,selection|ibm-granite/granite-3.3-8b-instruct|b,selection,0.8774,0.9633,600,delta_pp:1,3.6285,1.8088,True,True,False
54,selection|microsoft/Phi-3.5-mini-instruct|b,selection,0.8807,0.9417,600,delta_pp:1,1.3301,2.3681,True,True,False
54,selection|Qwen/Qwen2.5-7B-Instruct|c,selection,0.8376,0.9717,600,delta_pp:1,1.4115,-0.384,False,True,False
54,selection|allenai/OLMo-2-1124-7B-Instruct|c,selection,0.8312,0.9317,600,delta_pp:1,2.1235,1.2233,True,True,False
54,selection|ibm-granite/granite-3.3-8b-instruct|c,selection,0.8827,0.9733,600,delta_pp:1,2.3069,1.1876,True,True,False
54,selection|microsoft/Phi-3.5-mini-instruct|c,selection,0.8952,0.9133,600,delta_pp:1,3.6011,3.7391,True,True,False
55,selection|Qwen/Qwen2.5-7B-Instruct|a,selection,0.8829,0.9867,600,delta_pp:1,0.146,-0.401,False,False,False
55,selection|allenai/OLMo-2-1124-7B-Instruct|a,selection,0.8297,0.92,600,delta_pp:1,-1.432,-0.8898,False,True,False
55,selection|ibm-granite/granite-3.3-8b-instruct|a,selection,0.9214,0.955,600,delta_pp:1,0.943,0.9105,False,False,False
55,selection|microsoft/Phi-3.5-mini-instruct|a,selection,0.8795,0.945,600,delta_pp:1,1.826,1.8188,True,True,False
55,selection|Qwen/Qwen2.5-7B-Instruct|b,selection,0.9213,0.99,600,delta_pp:1,0.5534,-0.5102,False,False,False
55,selection|allenai/OLMo-2-1124-7B-Instruct|b,selection,0.7755,0.9217,600,delta_pp:1,-0.7988,0.3366,False,False,True
55,selection|ibm-granite/granite-3.3-8b-instruct|b,selection,0.917,0.9467,600,delta_pp:1,3.927,1.8088,True,True,False
55,selection|microsoft/Phi-3.5-mini-instruct|b,selection,0.8874,0.925,600,delta_pp:1,2.4955,2.3681,True,True,False
55,selection|Qwen/Qwen2.5-7B-Instruct|c,selection,0.9205,0.9883,600,delta_pp:1,0.2571,-0.384,False,False,False
55,selection|allenai/OLMo-2-1124-7B-Instruct|c,selection,0.7842,0.9383,600,delta_pp:1,0.4702,1.2233,True,False,True
55,selection|ibm-granite/granite-3.3-8b-instruct|c,selection,0.8715,0.965,600,delta_pp:1,0.5822,1.1876,True,False,False
55,selection|microsoft/Phi-3.5-mini-instruct|c,selection,0.8909,0.8967,600,delta_pp:1,2.1395,3.7391,True,True,False
56,selection|Qwen/Qwen2.5-7B-Instruct|a,selection,0.8882,0.9717,600,delta_pp:1,0.2531,-0.401,False,False,False
56,selection|allenai/OLMo-2-1124-7B-Instruct|a,selection,0.8144,0.9367,600,delta_pp:1,0.7523,-0.8898,False,False,False
56,selection|ibm-granite/granite-3.3-8b-instruct|a,selection,0.8923,0.9533,600,delta_pp:1,1.8687,0.9105,False,True,False
56,selection|microsoft/Phi-3.5-mini-instruct|a,selection,0.8741,0.945,600,delta_pp:1,0.4291,1.8188,True,False,False
56,selection|Qwen/Qwen2.5-7B-Instruct|b,selection,0.8744,0.9717,600,delta_pp:1,0.3986,-0.5102,False,False,False
56,selection|allenai/OLMo-2-1124-7B-Instruct|b,selection,0.8117,0.9317,600,delta_pp:1,0.4487,0.3366,False,False,False
56,selection|ibm-granite/granite-3.3-8b-instruct|b,selection,0.8914,0.9517,600,delta_pp:1,3.5627,1.8088,True,True,False
56,selection|microsoft/Phi-3.5-mini-instruct|b,selection,0.8764,0.9233,600,delta_pp:1,4.0797,2.3681,True,True,False
56,selection|Qwen/Qwen2.5-7B-Instruct|c,selection,0.8597,0.97,600,delta_pp:1,-0.4416,-0.384,False,False,False
56,selection|allenai/OLMo-2-1124-7B-Instruct|c,selection,0.8264,0.9333,600,delta_pp:1,1.9522,1.2233,True,True,False
56,selection|ibm-granite/granite-3.3-8b-instruct|c,selection,0.8241,0.955,600,delta_pp:1,2.9181,1.1876,True,True,False
56,selection|microsoft/Phi-3.5-mini-instruct|c,selection,0.8779,0.9,600,delta_pp:1,4.7283,3.7391,True,True,False
57,selection|Qwen/Qwen2.5-7B-Instruct|a,selection,0.858,0.9733,600,delta_pp:1,-0.8854,-0.401,False,False,False
57,selection|allenai/OLMo-2-1124-7B-Instruct|a,selection,0.7821,0.9183,600,delta_pp:1,-0.2718,-0.8898,False,False,True
57,selection|ibm-granite/granite-3.3-8b-instruct|a,selection,0.8848,0.9583,600,delta_pp:1,0.5207,0.9105,False,False,False
57,selection|microsoft/Phi-3.5-mini-instruct|a,selection,0.8446,0.9267,600,delta_pp:1,1.2859,1.8188,True,True,False
57,selection|Qwen/Qwen2.5-7B-Instruct|b,selection,0.8571,0.9717,600,delta_pp:1,-1.2064,-0.5102,False,True,False
57,selection|allenai/OLMo-2-1124-7B-Instruct|b,selection,0.7589,0.9183,600,delta_pp:1,-0.7033,0.3366,False,False,True
57,selection|ibm-granite/granite-3.3-8b-instruct|b,selection,0.8339,0.95,600,delta_pp:1,1.4127,1.8088,True,True,False
57,selection|microsoft/Phi-3.5-mini-instruct|b,selection,0.8634,0.9183,600,delta_pp:1,1.417,2.3681,True,True,False
57,selection|Qwen/Qwen2.5-7B-Instruct|c,selection,0.858,0.9733,600,delta_pp:1,-1.5268,-0.384,False,True,False
57,selection|allenai/OLMo-2-1124-7B-Instruct|c,selection,0.8089,0.925,600,delta_pp:1,3.3898,1.2233,True,True,False
57,selection|ibm-granite/granite-3.3-8b-instruct|c,selection,0.8366,0.955,600,delta_pp:1,1.6907,1.1876,True,True,False
57,selection|microsoft/Phi-3.5-mini-instruct|c,selection,0.8616,0.8933,600,delta_pp:1,2.4335,3.7391,True,True,False
58,selection|Qwen/Qwen2.5-7B-Instruct|a,selection,0.9154,0.9833,600,delta_pp:1,-0.1586,-0.401,False,False,False
58,selection|allenai/OLMo-2-1124-7B-Instruct|a,selection,0.8652,0.9367,600,delta_pp:1,-0.8318,-0.8898,False,False,False
58,selection|ibm-granite/granite-3.3-8b-instruct|a,selection,0.947,0.9717,600,delta_pp:1,1.1592,0.9105,False,True,False
58,selection|microsoft/Phi-3.5-mini-instruct|a,selection,0.8985,0.9517,600,delta_pp:1,3.7545,1.8188,True,True,False
58,selection|Qwen/Qwen2.5-7B-Instruct|b,selection,0.901,0.98,600,delta_pp:1,-0.6157,-0.5102,False,False,False
58,selection|allenai/OLMo-2-1124-7B-Instruct|b,selection,0.869,0.92,600,delta_pp:1,-2.1774,0.3366,False,True,False
58,selection|ibm-granite/granite-3.3-8b-instruct|b,selection,0.9138,0.9567,600,delta_pp:1,2.5689,1.8088,True,True,False
58,selection|microsoft/Phi-3.5-mini-instruct|b,selection,0.9122,0.93,600,delta_pp:1,4.5799,2.3681,True,True,False
58,selection|Qwen/Qwen2.5-7B-Instruct|c,selection,0.8883,0.98,600,delta_pp:1,-1.0951,-0.384,False,True,False
58,selection|allenai/OLMo-2-1124-7B-Instruct|c,selection,0.8229,0.9283,600,delta_pp:1,2.0437,1.2233,True,True,False
58,selection|ibm-granite/granite-3.3-8b-instruct|c,selection,0.9074,0.9683,600,delta_pp:1,1.6532,1.1876,True,True,False
58,selection|microsoft/Phi-3.5-mini-instruct|c,selection,0.9241,0.905,600,delta_pp:1,6.0909,3.7391,True,True,False
59,selection|Qwen/Qwen2.5-7B-Instruct|a,selection,0.8757,0.9817,600,delta_pp:1,-1.1082,-0.401,False,True,False
59,selection|allenai/OLMo-2-1124-7B-Instruct|a,selection,0.7513,0.9267,600,delta_pp:1,-1.0841,-0.8898,False,True,True
59,selection|ibm-granite/granite-3.3-8b-instruct|a,selection,0.9209,0.9583,600,delta_pp:1,0.4997,0.9105,False,False,False
59,selection|microsoft/Phi-3.5-mini-instruct|a,selection,0.8565,0.945,600,delta_pp:1,3.6607,1.8188,True,True,False
59,selection|Qwen/Qwen2.5-7B-Instruct|b,selection,0.8765,0.9833,600,delta_pp:1,-2.1106,-0.5102,False,True,False
59,selection|allenai/OLMo-2-1124-7B-Instruct|b,selection,0.8348,0.94,600,delta_pp:1,2.1485,0.3366,False,True,False
59,selection|ibm-granite/granite-3.3-8b-instruct|b,selection,0.9174,0.9517,600,delta_pp:1,1.8562,1.8088,True,True,False
59,selection|microsoft/Phi-3.5-mini-instruct|b,selection,0.8896,0.935,600,delta_pp:1,3.4197,2.3681,True,True,False
59,selection|Qwen/Qwen2.5-7B-Instruct|c,selection,0.873,0.9767,600,delta_pp:1,-1.4174,-0.384,False,True,False
59,selection|allenai/OLMo-2-1124-7B-Instruct|c,selection,0.76,0.9433,600,delta_pp:1,0.1292,1.2233,True,False,True
59,selection|ibm-granite/granite-3.3-8b-instruct|c,selection,0.8661,0.9633,600,delta_pp:1,1.9589,1.1876,True,True,False
59,selection|microsoft/Phi-3.5-mini-instruct|c,selection,0.893,0.905,600,delta_pp:1,4.0553,3.7391,True,True,False
60,selection|Qwen/Qwen2.5-7B-Instruct|a,selection,0.8367,0.97,600,delta_pp:1,0.4484,-0.401,False,False,False
60,selection|allenai/OLMo-2-1124-7B-Instruct|a,selection,0.7956,0.92,600,delta_pp:1,-1.2453,-0.8898,False,True,True
60,selection|ibm-granite/granite-3.3-8b-instruct|a,selection,0.9269,0.9733,600,delta_pp:1,1.2104,0.9105,False,True,False
60,selection|microsoft/Phi-3.5-mini-instruct|a,selection,0.8704,0.95,600,delta_pp:1,0.2417,1.8188,True,False,False
60,selection|Qwen/Qwen2.5-7B-Instruct|b,selection,0.8367,0.97,600,delta_pp:1,0.4484,-0.5102,False,False,False
60,selection|allenai/OLMo-2-1124-7B-Instruct|b,selection,0.8477,0.935,600,delta_pp:1,1.4107,0.3366,False,True,False
60,selection|ibm-granite/granite-3.3-8b-instruct|b,selection,0.9355,0.9617,600,delta_pp:1,2.8319,1.8088,True,True,False
60,selection|microsoft/Phi-3.5-mini-instruct|b,selection,0.8937,0.9383,600,delta_pp:1,1.7637,2.3681,True,True,False
60,selection|Qwen/Qwen2.5-7B-Instruct|c,selection,0.8385,0.9733,600,delta_pp:1,-0.2266,-0.384,False,False,False
60,selection|allenai/OLMo-2-1124-7B-Instruct|c,selection,0.7731,0.9333,600,delta_pp:1,0.2117,1.2233,True,False,True
60,selection|ibm-granite/granite-3.3-8b-instruct|c,selection,0.8618,0.9617,600,delta_pp:1,3.2632,1.1876,True,True,False
60,selection|microsoft/Phi-3.5-mini-instruct|c,selection,0.857,0.8967,600,delta_pp:1,3.0036,3.7391,True,True,False
61,selection|Qwen/Qwen2.5-7B-Instruct|a,selection,0.8771,0.9767,600,delta_pp:1,0.5128,-0.401,False,False,False
61,selection|allenai/OLMo-2-1124-7B-Instruct|a,selection,0.83,0.94,600,delta_pp:1,0.2855,-0.8898,False,False,False
61,selection|ibm-granite/granite-3.3-8b-instruct|a,selection,0.8847,0.965,600,delta_pp:1,2.8113,0.9105,False,True,False
61,selection|microsoft/Phi-3.5-mini-instruct|a,selection,0.8482,0.9483,600,delta_pp:1,1.7987,1.8188,True,True,False
61,selection|Qwen/Qwen2.5-7B-Instruct|b,selection,0.8468,0.9717,600,delta_pp:1,-0.8647,-0.5102,False,False,False
61,selection|allenai/OLMo-2-1124-7B-Instruct|b,selection,0.8309,0.9417,600,delta_pp:1,-0.0064,0.3366,False,False,False
61,selection|ibm-granite/granite-3.3-8b-instruct|b,selection,0.8526,0.9567,600,delta_pp:1,2.1134,1.8088,True,True,False
61,selection|microsoft/Phi-3.5-mini-instruct|b,selection,0.8661,0.93,600,delta_pp:1,2.6513,2.3681,True,True,False
61,selection|Qwen/Qwen2.5-7B-Instruct|c,selection,0.8771,0.9767,600,delta_pp:1,0.5128,-0.384,False,False,False
61,selection|allenai/OLMo-2-1124-7B-Instruct|c,selection,0.792,0.9467,600,delta_pp:1,4.6169,1.2233,True,True,True
61,selection|ibm-granite/granite-3.3-8b-instruct|c,selection,0.8579,0.9667,600,delta_pp:1,2.0165,1.1876,True,True,False
61,selection|microsoft/Phi-3.5-mini-instruct|c,selection,0.8788,0.9017,600,delta_pp:1,4.8794,3.7391,True,True,False
62,selection|Qwen/Qwen2.5-7B-Instruct|a,selection,0.8026,0.9817,600,delta_pp:1,-0.5336,-0.401,False,False,False
62,selection|allenai/OLMo-2-1124-7B-Instruct|a,selection,0.7531,0.9267,600,delta_pp:1,-1.8158,-0.8898,False,True,True
62,selection|ibm-granite/granite-3.3-8b-instruct|a,selection,0.8957,0.96,600,delta_pp:1,2.9949,0.9105,False,True,False
62,selection|microsoft/Phi-3.5-mini-instruct|a,selection,0.8175,0.93,600,delta_pp:1,3.6568,1.8188,True,True,False
62,selection|Qwen/Qwen2.5-7B-Instruct|b,selection,0.8009,0.9783,600,delta_pp:1,0.1445,-0.5102,False,False,False
62,selection|allenai/OLMo-2-1124-7B-Instruct|b,selection,0.8018,0.94,600,delta_pp:1,-0.9006,0.3366,False,False,False
62,selection|ibm-granite/granite-3.3-8b-instruct|b,selection,0.8496,0.9517,600,delta_pp:1,4.3334,1.8088,True,True,False
62,selection|microsoft/Phi-3.5-mini-instruct|b,selection,0.8297,0.9133,600,delta_pp:1,4.8819,2.3681,True,True,False
62,selection|Qwen/Qwen2.5-7B-Instruct|c,selection,0.7783,0.975,600,delta_pp:1,0.3354,-0.384,False,False,True
62,selection|allenai/OLMo-2-1124-7B-Instruct|c,selection,0.8018,0.94,600,delta_pp:1,3.1247,1.2233,True,True,False
62,selection|ibm-granite/granite-3.3-8b-instruct|c,selection,0.8574,0.9667,600,delta_pp:1,2.6537,1.1876,True,True,False
62,selection|microsoft/Phi-3.5-mini-instruct|c,selection,0.835,0.8833,600,delta_pp:1,5.5033,3.7391,True,True,False
63,selection|Qwen/Qwen2.5-7B-Instruct|a,selection,0.8171,0.975,600,delta_pp:1,1.6973,-0.401,False,True,False
63,selection|allenai/OLMo-2-1124-7B-Instruct|a,selection,0.7847,0.9133,600,delta_pp:1,-1.731,-0.8898,False,True,True
63,selection|ibm-granite/granite-3.3-8b-instruct|a,selection,0.8806,0.9667,600,delta_pp:1,1.8269,0.9105,False,True,False
63,selection|microsoft/Phi-3.5-mini-instruct|a,selection,0.9416,0.9533,600,delta_pp:1,2.2985,1.8188,True,True,False
63,selection|Qwen/Qwen2.5-7B-Instruct|b,selection,0.8162,0.9733,600,delta_pp:1,0.7287,-0.5102,False,False,False
63,selection|allenai/OLMo-2-1124-7B-Instruct|b,selection,0.7961,0.935,600,delta_pp:1,-0.1636,0.3366,False,False,True
63,selection|ibm-granite/granite-3.3-8b-instruct|b,selection,0.8941,0.96,600,delta_pp:1,2.4549,1.8088,True,True,False
63,selection|microsoft/Phi-3.5-mini-instruct|b,selection,0.9167,0.9383,600,delta_pp:1,0.0573,2.3681,True,False,False
63,selection|Qwen/Qwen2.5-7B-Instruct|c,selection,0.834,0.975,600,delta_pp:1,1.6482,-0.384,False,True,False
63,selection|allenai/OLMo-2-1124-7B-Instruct|c,selection,0.7525,0.9167,600,delta_pp:1,1.0592,1.2233,True,True,True
63,selection|ibm-granite/granite-3.3-8b-instruct|c,selection,0.8815,0.9683,600,delta_pp:1,1.4918,1.1876,True,True,False
63,selection|microsoft/Phi-3.5-mini-instruct|c,selection,0.9036,0.9133,600,delta_pp:1,1.7675,3.7391,True,True,False
64,selection|Qwen/Qwen2.5-7B-Instruct|a,selection,0.8559,0.975,600,delta_pp:1,-0.4021,-0.401,False,False,False
64,selection|allenai/OLMo-2-1124-7B-Instruct|a,selection,0.8522,0.9367,600,delta_pp:1,-2.5725,-0.8898,False,True,False
64,selection|ibm-granite/granite-3.3-8b-instruct|a,selection,0.9369,0.9733,600,delta_pp:1,1.2853,0.9105,False,True,False
64,selection|microsoft/Phi-3.5-mini-instruct|a,selection,0.8677,0.935,600,delta_pp:1,2.1809,1.8188,True,True,False
64,selection|Qwen/Qwen2.5-7B-Instruct|b,selection,0.8723,0.975,600,delta_pp:1,0.121,-0.5102,False,False,False
64,selection|allenai/OLMo-2-1124-7B-Instruct|b,selection,0.8314,0.9283,600,delta_pp:1,-0.766,0.3366,False,False,False
64,selection|ibm-granite/granite-3.3-8b-instruct|b,selection,0.9334,0.9667,600,delta_pp:1,0.7113,1.8088,True,False,False
64,selection|microsoft/Phi-3.5-mini-instruct|b,selection,0.877,0.9217,600,delta_pp:1,4.7541,2.3681,True,True,False
64,selection|Qwen/Qwen2.5-7B-Instruct|c,selection,0.8387,0.9733,600,delta_pp:1,-0.5861,-0.384,False,False,False
64,selection|allenai/OLMo-2-1124-7B-Instruct|c,selection,0.8495,0.9317,600,delta_pp:1,0.4349,1.2233,True,False,False
64,selection|ibm-granite/granite-3.3-8b-instruct|c,selection,0.8878,0.9733,600,delta_pp:1,1.7058,1.1876,True,True,False
64,selection|microsoft/Phi-3.5-mini-instruct|c,selection,0.875,0.8867,600,delta_pp:1,5.1332,3.7391,True,True,False
65,selection|Qwen/Qwen2.5-7B-Instruct|a,selection,0.7902,0.97,600,delta_pp:1,1.1347,-0.401,False,True,True
65,selection|allenai/OLMo-2-1124-7B-Instruct|a,selection,0.786,0.9283,600,delta_pp:1,-1.7995,-0.8898,False,True,True
65,selection|ibm-granite/granite-3.3-8b-instruct|a,selection,0.8679,0.95,600,delta_pp:1,1.2348,0.9105,False,True,False
65,selection|microsoft/Phi-3.5-mini-instruct|a,selection,0.8636,0.9417,600,delta_pp:1,4.88,1.8188,True,True,False
65,selection|Qwen/Qwen2.5-7B-Instruct|b,selection,0.8272,0.9733,600,delta_pp:1,1.1568,-0.5102,False,True,False
65,selection|allenai/OLMo-2-1124-7B-Instruct|b,selection,0.742,0.9117,600,delta_pp:1,0.8051,0.3366,False,False,True
65,selection|ibm-granite/granite-3.3-8b-instruct|b,selection,0.8424,0.935,600,delta_pp:1,4.193,1.8088,True,True,False
65,selection|microsoft/Phi-3.5-mini-instruct|b,selection,0.8522,0.92,600,delta_pp:1,2.551,2.3681,True,True,False
65,selection|Qwen/Qwen2.5-7B-Instruct|c,selection,0.8272,0.9733,600,delta_pp:1,0.5154,-0.384,False,False,False
65,selection|allenai/OLMo-2-1124-7B-Instruct|c,selection,0.7799,0.9167,600,delta_pp:1,1.1595,1.2233,True,True,True
65,selection|ibm-granite/granite-3.3-8b-instruct|c,selection,0.8396,0.9633,600,delta_pp:1,1.1966,1.1876,True,True,False
65,selection|microsoft/Phi-3.5-mini-instruct|c,selection,0.9089,0.8933,600,delta_pp:1,7.89,3.7391,True,True,False
66,selection|Qwen/Qwen2.5-7B-Instruct|a,selection,0.768,0.955,600,delta_pp:1,1.4776,-0.401,False,True,True
66,selection|allenai/OLMo-2-1124-7B-Instruct|a,selection,0.7459,0.9133,600,delta_pp:1,-2.5515,-0.8898,False,True,True
66,selection|ibm-granite/granite-3.3-8b-instruct|a,selection,0.8614,0.935,600,delta_pp:1,1.2276,0.9105,False,True,False
66,selection|microsoft/Phi-3.5-mini-instruct|a,selection,0.7615,0.9183,600,delta_pp:1,3.5364,1.8188,True,True,True
66,selection|Qwen/Qwen2.5-7B-Instruct|b,selection,0.742,0.955,600,delta_pp:1,1.0887,-0.5102,False,True,True
66,selection|allenai/OLMo-2-1124-7B-Instruct|b,selection,0.753,0.9267,600,delta_pp:1,-1.276,0.3366,False,True,True
66,selection|ibm-granite/granite-3.3-8b-instruct|b,selection,0.753,0.9267,600,delta_pp:1,3.9584,1.8088,True,True,True
66,selection|microsoft/Phi-3.5-mini-instruct|b,selection,0.7769,0.8983,600,delta_pp:1,0.1061,2.3681,True,False,True
66,selection|Qwen/Qwen2.5-7B-Instruct|c,selection,0.768,0.955,600,delta_pp:1,0.1749,-0.384,False,False,True
66,selection|allenai/OLMo-2-1124-7B-Instruct|c,selection,0.7512,0.9233,600,delta_pp:1,-1.9205,1.2233,True,True,True
66,selection|ibm-granite/granite-3.3-8b-instruct|c,selection,0.7592,0.9383,600,delta_pp:1,2.2346,1.1876,True,True,True
66,selection|microsoft/Phi-3.5-mini-instruct|c,selection,0.7453,0.8633,600,delta_pp:1,2.1223,3.7391,True,True,True
67,selection|Qwen/Qwen2.5-7B-Instruct|a,selection,0.7808,0.9633,600,delta_pp:1,-2.3585,-0.401,False,True,True
67,selection|allenai/OLMo-2-1124-7B-Instruct|a,selection,0.7739,0.9233,600,delta_pp:1,-2.3426,-0.8898,False,True,True
67,selection|ibm-granite/granite-3.3-8b-instruct|a,selection,0.8201,0.9567,600,delta_pp:1,-0.1198,0.9105,False,False,False
67,selection|microsoft/Phi-3.5-mini-instruct|a,selection,0.7917,0.93,600,delta_pp:1,-2.4656,1.8188,True,True,True
67,selection|Qwen/Qwen2.5-7B-Instruct|b,selection,0.7648,0.96,600,delta_pp:1,-2.2001,-0.5102,False,True,True
67,selection|allenai/OLMo-2-1124-7B-Instruct|b,selection,0.7748,0.925,600,delta_pp:1,-1.3565,0.3366,False,True,True
67,selection|ibm-granite/granite-3.3-8b-instruct|b,selection,0.8335,0.955,600,delta_pp:1,1.4062,1.8088,True,True,False
67,selection|microsoft/Phi-3.5-mini-instruct|b,selection,0.8328,0.9267,600,delta_pp:1,-2.2077,2.3681,True,True,False
67,selection|Qwen/Qwen2.5-7B-Instruct|c,selection,0.7844,0.97,600,delta_pp:1,-2.3935,-0.384,False,True,True
67,selection|allenai/OLMo-2-1124-7B-Instruct|c,selection,0.7285,0.9183,600,delta_pp:1,-2.1987,1.2233,True,True,True
67,selection|ibm-granite/granite-3.3-8b-instruct|c,selection,0.7791,0.96,600,delta_pp:1,-0.3777,1.1876,True,False,True
67,selection|microsoft/Phi-3.5-mini-instruct|c,selection,0.8454,0.8967,600,delta_pp:1,0.3209,3.7391,True,False,False
68,selection|Qwen/Qwen2.5-7B-Instruct|a,selection,0.807,0.9633,600,delta_pp:1,-0.7099,-0.401,False,False,False
68,selection|allenai/OLMo-2-1124-7B-Instruct|a,selection,0.8088,0.9367,600,delta_pp:1,-0.6507,-0.8898,False,False,False
68,selection|ibm-granite/granite-3.3-8b-instruct|a,selection,0.8921,0.945,600,delta_pp:1,4.4275,0.9105,False,True,False
68,selection|microsoft/Phi-3.5-mini-instruct|a,selection,0.8386,0.9333,600,delta_pp:1,3.7433,1.8188,True,True,False
68,selection|Qwen/Qwen2.5-7B-Instruct|b,selection,0.8228,0.9633,600,delta_pp:1,-0.7918,-0.5102,False,False,False
68,selection|allenai/OLMo-2-1124-7B-Instruct|b,selection,0.7526,0.92,600,delta_pp:1,1.0039,0.3366,False,True,True
68,selection|ibm-granite/granite-3.3-8b-instruct|b,selection,0.9114,0.9517,600,delta_pp:1,2.3083,1.8088,True,True,False
